text	label
⚠️#Atención: un taxi queda detenido en la Av. Circunvalar con calle 26, sentido sur - norte, debido a percance sufrido en la vía.Unidad de 👮🏻‍♀️@TransitoBta asignada.	0
@gceariro @PuraCensura @TransMilenio Y ud como sabe que son Bogotanos? Corroncho maluco	0
¿Y cómo va la investigación por compra de votos de María Fernanda Cabal?	0
"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""RT @criticaenlinea: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""SucesosCri Fuerte accidente de tránsito en la vía Interamericana, a la altura Capira, en dirección a Panamá Centro. Pr…"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""	1
Ese nudo en la garganta que no se te quita con nada.	0
la autopista Sur está presentando los siguientes tramos trancados en el sector de cazuca desde la calle 46 hasta la carrera 76	0
Sitp varado Gmovil Z50-4141 carrera 69 calle 64A bosque Popular 281A05 paradero sentido sur norte	0
Incidente vial entre un particular 🚘 y un motociclista 🏍 en la calle 170 con Autonorte, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	1
RT @NoticiasRCN: Concluyó rescate de cuerpos de militares fallecidos en accidente de helicóptero en CaucaSeñal en vivo: https://t.co/FRfK…	0
Pese a los intentos de censura la libertad de expresión se mantiene vital en Colombia. Esta columna de @RSilvaRomero lo demuestra, y al mismo tiempo pone en evidencia la torpeza de un Uribe decadente al tratar de censurar el documental “La negociación”.https://t.co/0mNRlIWAvW	0
Destrozado por latas de un SITP: este es el hombre que murió en accidente en Bosa[FOTO+18]@PoliciaBogota https://t.co/BYZpMWTwOM	1
Movil5227🚑7 con 35 Atendiendo accidente tránsito 👮Tránsito en el sitio@BogotaTransito @PoliciaBogota https://t.co/TZvjfG4Mzf	1
Se presenta caída de concreto sobre Taxi 🚖  en la Carrera  5 con calle 20, sentido sur - norte. Se asigna unidad de👮🏻 @TransitoBta. 🚑 y 🚒 @BomberosBogota.	1
Contundente triunfo de Pedro @pecachin1 en 🏆@ChallengerBA🏆🎾Le ganó a Thiago Monteiro (BRA) por 60 63 y está seguro en segunda!!!	0
Este lunes inician cambios en rutas del Sitp  https://t.co/DASujGrN3d https://t.co/LbebheROS0	0
@SectorMovilidad Por favor urgente control a los tricimotores en la carrera 100 entre calles 148 y 150A , después de las 17:00 van compitiendo por el turno en la Campiña @tutransitobta @ALCALDIASUBA11 @PoliciaBogota hasta que no haya muerto @TransMilenio Control Urgente	0
⚠ Se presenta particular 🚘varado en la calle 13 con  Av. Boyacá, sentido oriente - occidente.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
💥  Incidente vial entre bus 🚍 y un peatón🚶🏽en la carrera 7 con calle  127, sentido norte - sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
#AtentosConElClima #EnAlgodón aproveche las socas de los cultivos como cobertura para disminuir la pérdida de humedad del suelo por la exposición a rayos solares. #MásInfo https://t.co/eylbKR0raV https://t.co/4S58rgoaS2	0
Incidente vial entre particular 🚘 y bus 🚌‍ en la Autosur con carrera  72 , sentido Bogotá - Soacha..Unidad de 👮 @TransitoBta asignada.	1
Incidente vial entre dos particulares 🚘🚙 ‍ en la carrera 70 con calle 52, sentido norte-sur.Unidad de 👮 @TransitoBta asignada.	1
Trágico y fatal accidente..  Av ciudad de Cali con 8A. https://t.co/kEY4qie5EJ	1
@BogotaTransito @ñ Hay un hombre muerto entre la 105 y la 100 atropellado y nadie hace nada q indiferencia la de  @TransMilenio igual de asquerosa a su sistema	1
Lo que nunca me diran :v	0
💥  Incidente vial entre particular 🚘 y moto 🏍 en la Av. Esperanza  con carrera 50, Unidad de 👮 @TransitoBta asignada.	1
Incidente vial entre dos particulares  🚘‍ en la carrera  50 con calle 26, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	1
Se presenta volcamiento de vehículo particular en la calle 49 D sur con carrera 3 C.Se gestiona unidad de  @TransitoBta y 🚑 .	1
@TagoSanty @Citytv Excepto por la borrada del tuit del suicidio accidental!	0
Si paso los parciales de hoy me pego una peda ni la hijueputa.	0
💥  Incidente vial entre dos particulares 🚘, un taxi 🚖 y un bus 🚍 en la calle 26 con carrera 106, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	1
⚠ Se presenta particular 🚗 varado en la Av. Cali con 99 A, sentido norte - sur.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
Incidente vial entre dos particulares 🚘🚙‍ en la Av 1 de Mayo con carrera 31, sentido occidente-oriente.Unidad de 👮 @TransitoBta asignada.	1
🔥🔥🔥🔥 Si hay Soberanos 🔥🔥🔥🔥 👇👇👇👇👇👇👇👇👇Directo,*Banesco, bod, BBVA Provincial, Mercantil**PREGUNTAR POR DISPONIBILIDAD DE BANCO* 🏦🏦 *Recibiendo por Bancolombia 💳NEQUI📬*… https://t.co/DYkhNwZbFm	0
Del país completamente.Tierra hermosa, de gente hermosa de clima hermoso. https://t.co/NVGWdaJRbA	0
@MarcaAF @juanfalkonerth @annyfalkonerth @elprofejosedice @roxanapaganini @Liztwittea @URosario @EgresadosUR ¡Todos invitados a ver este emotivo mensaje de navidad y año nuevo!	0
⚠ Se presenta taxi varado en la calle 13 con Av. Boyaca,  sentido oriente - occidente.Se gestiona unidad de 👮 @TransitoBta y asistencia	0
@TransitoPolicia @SectorMovilidad @TransitoBta Avenida boyacá con calle 53 sentido norte sur choque multiple 3 vehículos se necesita tránsito	1
🔴⚠️#LoÚltimo Dos personas heridas luego de choque entre un camión recolector de basuras y un taxi en la Carrera 10 con Calle 27 sur https://t.co/gycWur0A4b #MePasoALaFM https://t.co/DAkG3UZig9	1
#LoMásLeído en Bogotá: Conductor huyó tras protagonizar accidente fatal en el sur de Bogotá. https://t.co/6I2SJTZ9fo https://t.co/b76gtgjlWs	1
RT @Bocarejo_JP: El 8 de diciembre murió peatón atropellado por conductor de bus de Transmilenio. Completamos una semana sin víctimas cicli…	1
Campeón Paranaense! Junior definitivamente lo tuvo todo, todo! Que desperdicio. Iván René aún vive?	0
Según informó el gobernador de NY, la limosina en la que se registró el trágico accidente que dejó 20 personas muertas, no pasó la inspección del estado de NY el mes pasado, ni el conductor tenía el tipo de licencia correcta requerida para manejar el vehículo de @prestigelimowny	0
Incidente vial entre particular 🚙 y un motociclista 🏍 en la calle 187 con carrera 20,.Unidad de 👮 @TransitoBta asignada.	1
en la carrera 45 con diagonal 69 K Sur en sentido norte - sur chocan dos vehículos particularesen la avenida Ciudad de Cali con calle 15 A en sentido sur - norte chocan dos vehículos particulares	1
Incidente vial entre particular 🚘 y motociclista 🏍‍ en la carrera 27 con calle 52, sentido sur-norte.Unidad de 👮 @TransitoBta asignada	1
Cuadrando Redondo de @LosWalters  en @Radiorageofi de la @umngradio sonidos desde Puerto Rico, que llegarón a @HermosoRuido https://t.co/L9YY7Kef1d	0
Conductora atropelló a policía en Cúcuta para evadir multa de tránsito https://t.co/sVwklYjM6r	0
⚠ Se presenta vehículo varado en la carrera  80 con  calle 78, sentido oriente - occidente.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
RT @SectorMovilidad: 📢#Atención [Comunicado]:📄 Cierre total de la Avenida Carrera 11 entre las calles 76 y 75 por actividades de rehabili…	0
Accidente entre ambulancia y bus de Transmilenio deja siete heridos https://t.co/QCvFw5ZPhA vía @CABLENOTICIAS	1
F9 ARGENTINA-1RQ🏆🎾Julián Giménez (3) x Bye🎾Ezequiel Monferrer x Gianfranco Garretta Altamirano🎾Santiago Franchinix Agustín Agosto🎾Facundo Gaspero x Bye🎾Bianchi (ITA-4) x Bye🎾Mateo Berne x Bye🎾Gastón Cantero x Thiago Cigarran🎾Marco Pairetti x Bye	0
Señores @CompensarEPS cuanto mas tiene que rogarMaria del Carmen Diaz para una ecografia y una cita que definira su parto @Supersalud donde esta la proteccion a las madres gestantes? Dos vidas en riesgo @odpdh @Pacientesco @castellanosfj @ANGELODMOFICIAL	0
Incidente vial entre volqueta y vehículo particular 🚙, en la carrera 24 con Av. Boyacá, sentido oc-or. Unidad de 👮@TransitoBta asignada.	1
Juemadre, los de Fox Sports ya tenían listo el comercial de la final de la Libertadores...	0
Incidente vial entre vehículo particular 🚗 y camioneta 🚙, en la Av. Suba con Calle 116, sentido norte-sur. Unidad de 👮TransitoBta y 🚑 asignadas.	1
Incidente vial entre particular 🚘  y un c‍iclista 🚴🏽‍  en la Av. Circunvalar con calle 87, sentido sur - norte. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Incidente vial caída de motociclistas ‍‍🏍  en la calle 9 con carrera  72 C. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Dos vehículos de alta gama protagonizaron un aparatoso accidente este domingo en la Av. Cañasgordas de Cali. Las autoridades investigan si los piques ilegales fueron la causa del siniestro. https://t.co/IiL7itBkLe	1
⚠ Se presenta vehículo tipo cisterna varado en la Carrera 20 con calle 80.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Empieza de cero este es el momento fuerte pero lento a favor o en contra del viento, respira..."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" 🙌"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""	0
Incidente vial entre bus 🚍 y un furgón 🚛 en la Av. Cali con Av. Americas, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	1
También ando atrapa en el tráfico pero esto es nada a lo que está pasando en este país.#Notmypresident	0
RT @ElJodario: tiene usted toda la razón, ya se sabe :el puente se desplomó en uno de sus sectores por o accidente laboral,igual a como dij…	0
